"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",5403,3,"2015-01-19 03:51:27+00","","Jan 2015 Ballot Comment #292","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
45 Resources DSTU 1.0<br />
99 Resources DSTU 2.0<br />
Flat Architecture with No Conceptual Layering.<br />
Cut and Paste Implementation.<br />
Designed by Committee.<br /><br /><strong>Proposed Wording</strong>:<br />
Its not going to be easy, but things worth doing are not easy.<br /><br />
Core Features of Frameworks:<br />
- Full of Trade-offs.<br />
- Simplicity verses Power<br />
- Designed to Evolve<br />
- Borrow from the Past<br />
- Integrate<br />
- Consistency<br />
- Progessive<br /><br />
Consider Architectural Review Process?<br /><br /><strong>Comments</strong>:<br />
If FHIR is to replace V2, V3 and CDA it needs to manage the inherent complexity of Healthcare systems develpoment.<br />
It needs to provide better interoperabilty as a business model to provide incentive to replace V2.<br />
It needs provide Conceptual Integrity in its resource model so implementers intuitively know how to use the framework to solve complex problems.<br /><br /><strong>Grahame's Comments</strong>:<br />
well, there is one. But we do need to beef it up<br /><br /><strong>Disposition</strong>:<br />
Pending input from submitter<br /><br /><strong>Disposition Comment</strong>:<br />
It's not clear what's being asked for here. What is meant by ""Conceptual Integrity"" and what concrete changes does the submitter feel would achieve that?<br /><br /><strong>Submitted By</strong>:<br />
Matthew Graham<br /><br /><strong>Organization</strong>:<br />
Mayo Clinic</p>
",2529,"2015-03-01 19:38:26+00",150
"===",5404,3,"2015-01-19 03:51:30+00","2015-03-14 21:02:39+00","Jan 2015 Ballot Comment #293","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Comments</strong>:<br />
Current there is no creation dateTime element which results in resources which use this such as Contract, Media, SupportingDocumentation having to add a paired optional elemet to contain this information. Not all file format incorporate creation dateTime nor is it efficient to re-parse the creation dateTime from the file data every time it is required. We should add the element directly into the datatype itself. (There is an existing tracker - this serves to reinforce and expand on that).<br /><br /><strong>In person resolution requested</strong>:<br />
Yes<br /><br /><strong>Grahame's Comments</strong>:<br />
See tracker #3478<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Pu</p>
",2529,"2015-03-20 17:41:55+00",2953
"===",5405,3,"2015-01-19 03:51:33+00","2015-02-12 21:50:11+00","Jan 2015 Ballot Comment #294","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Comments</strong>:<br />
If we want to have Bundles be the information package for Transactions where each entry within the bundle may be the subject of a different FHIR Operation then we should separate the Operation name from the 'status' element, make its type 'coding' to support easy extension to additional operations, use this consistently for all operations rather same named such as 'update' yet using other fields to imply an operation such as completing the deleted element to indicate perfoming a 'delete', and provide a flag field to indicate whether the operation halts on eooros only, errors and warnings or none.<br /><br /><strong>In person resolution requested</strong>:<br />
Yes<br /><br /><strong>Grahame's Comments</strong>:<br />
we could signifcantly increase the compleity of transactions like this, yes. We could turn them into a monster. Not that they already aren't. I am opposed to doing this just because we can see a way to make statements when we haven't counted the cost of doing them, nor do we have any use cases for doing so<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Paul Knapp</p>
",2529,"2015-03-20 17:40:19+00",2953
"===",5406,3,"2015-01-19 03:51:36+00","2015-03-14 09:27:02+00","Jan 2015 Ballot Comment #295","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
The parameter _count is defined as a hint to the server regarding how many resources should be returned in a single page. Servers SHALL not return more resources than requested (even if they don't support paging) but are allowed to return less than the client asked for. Note that it is at the discretion of the search engine how to handle ongoing updates to the resources while the search is proceeding.<br /><br /><strong>Proposed Wording</strong>:<br />
The parameter _count is defined as a hint to the server regarding how many resources should be returned in a single page. Servers SHALL not return more resources than requested (even if they don't support paging) but are allowed to return less than the client asked for. The server should repeat the original _count parameter in its returned page links so that subsequent paging requests honour the original _count. Note that it is at the discretion of the search engine how to handle ongoing updates to the resources while the search is proceeding.<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
agree<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Al Amyot</p>
",2529,"2015-03-14 09:27:02+00",150
"===",5407,3,"2015-01-19 03:51:38+00","2015-01-29 17:07:24+00","Jan 2015 Ballot Comment #296","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Existing Wording</strong>:<br />
1.13 Encoutner<br /><br /><strong>Comments</strong>:<br />
Why does the Encounter resource occur in the table of contents betwee 1.12 EHR FM map and 1.14 Data Types? Note: clicking on 1.13 takes the reader to 5.16 Encounter<br /><br /><strong>Grahame's Comments</strong>:<br />
fix this<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 17:36:03+00",2953
"===",5408,3,"2015-01-19 03:51:41+00","2015-03-21 19:13:24+00","Jan 2015 Ballot Comment #297","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Condition.dueTo.codeableConcept<br /><br /><strong>Proposed Wording</strong>:<br />
Condition.dueTo.code<br /><br /><strong>Comments</strong>:<br />
codeableConcept is a very poor attribute name (this may be a typographic error). As in evidence or location, 'code' may be the appropriate name for this attribute<br /><br /><strong>Grahame's Comments</strong>:<br />
works for me<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-21 19:13:24+00",150
"===",5409,3,"2015-01-19 03:51:47+00","2015-03-17 01:31:36+00","Jan 2015 Ballot Comment #298","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Condition.occurredFollowing.codeableConcept<br /><br /><strong>Proposed Wording</strong>:<br />
Condition.occurredFollowing.code<br /><br /><strong>Comments</strong>:<br />
codeableConcept is a very poor attribute name (this may be a typographic error). As in evidence or location, 'code' may be the appropriate name for this attribute<br /><br /><strong>Grahame's Comments</strong>:<br />
works for me<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 17:35:19+00",2953
"===",5410,3,"2015-01-19 03:51:50+00","2015-02-12 22:17:55+00","Jan 2015 Ballot Comment #299","<p><br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
none<br /><br /><strong>Proposed Wording</strong>:<br />
Observation.valueBoolean<br /><br /><strong>Comments</strong>:<br />
The value[x] is missing boolean as one of the choices<br /><br /><strong>Grahame's Comments</strong>:<br />
use codes - real true false is very rare<br /><br /><strong>Disposition</strong>:<br />
Not Persuasive<br /><br /><strong>Disposition Comment</strong>:<br />
As described in the usage notes for value[x], boolean is handled using valueCodeableConcept<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-02-13 00:49:58+00",2711
"===",5411,3,"2015-01-19 03:51:52+00","2015-01-21 20:29:08+00","Jan 2015 Ballot Comment #300","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Patient.animal<br /><br /><strong>Comments</strong>:<br />
The inclusion of animal in the Patient is an indication of RIM-based design by constraint approach to resource design. In the applications that I have been able to survey, not one has a need to mix human and non-human patients in either an exchange or in the back end repositories. If you were to apply the 80% 'rule' you would create a Patient resource and a NonHumanPatient resource.<br /><br /><strong>Grahame's Comments</strong>:<br />
There are many such systems; I managed one. We did create a patient and animal resource, but in the end this proved too difficult, and after much debate and trying several options, we elected to go with this least worst design<br /><br /><strong>Disposition</strong>:<br />
Not Persuasive<br /><br /><strong>Disposition Comment</strong>:<br />
There are examples of systems that mix human and non-human. Furthermore, human-based software can be used in animal-specific settings. There was a conscious decision in this situation to not follow the 80% rule to make clear that FHIR was intended to support veterinary care. The alternative - having a separate resource for animal patients would have required every reference to patient to instead reference two alternate near-identical resources. This complexity wasn't justified.<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 15:55:01+00",2953
"===",5412,3,"2015-01-19 03:52:46+00","2015-03-12 12:47:23+00","Jan 2015 Ballot Comment #301","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
Patient.communication<br /><br /><strong>Comments</strong>:<br />
There is no way to specify the preferred communication (or language) for a patient. For an individual codeableConcept in the coomunication list, one of the Codings may be marked as primary but this does not indicate the primary communication. The primary on Coding only serves to indicate the 'original' or 'preferred' coding is a series of synonyms (ie. English expressed in two difference coding systems). You would not put english and Spanish in an individual communication item.<br /><br /><strong>Grahame's Comments</strong>:<br />
agree about primary. No opinion on the underlying language issue<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 15:54:41+00",2953
"===",5413,3,"2015-01-19 03:52:51+00","2015-01-21 21:42:17+00","Jan 2015 Ballot Comment #302","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
Practitioner.birthDate<br /><br /><strong>Comments</strong>:<br />
Is there compelling evidence that most applications record the birthDate for a practitioner? This is unheard of in Canada, no system that I have worked with (the majority of Provider registries within Canada) recorded birthDate. Is Canada the exception in recording Practitioner information?<br /><br /><strong>Grahame's Comments</strong>:<br />
I agree that this is a question worth asking<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 15:54:21+00",2953
"===",5414,3,"2015-01-19 03:52:54+00","2015-01-21 21:46:47+00","Jan 2015 Ballot Comment #303","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
Practitioner.gender<br /><br /><strong>Comments</strong>:<br />
Is there compelling evidence that most applications record the gender for a practitioner? This is unheard of in Canada, no system that I have worked with (the majority of Provider registries within Canada) recorded gender. Is Canada the exception in recording Practitioner information? (yes I know both comments look similar, Canada tracks neither birthdate nor gender in their practitioner registries)<br /><br /><strong>Grahame's Comments</strong>:<br />
there are countries where this MATTERS. And other countries that track it anyway. But I have no strong opinion<br /><br /><strong>Submitted By</strong>:<br />
Melva Peters<br /><br /><strong>Organization</strong>:<br />
HL7 Canada<br /><br /><strong>On behalf of</strong>:<br />
Andy Stetchshin</p>
",2529,"2015-03-20 15:52:41+00",2953
