"start","tracker_item_id","field_name","field_type","field_data","tracker_extra_field_id"
"===",3877,"Reviewing Work Group(s)",5,"13116",3628
"===",3877,"Resource(s)",5,"14032",3807
"===",3877,"HTML Page",5,"100",3808
"===",3877,"Section number",4,"",3631
"===",3877,"Target release",8,"100",3632
"===",3877,"Agreed change",6,"",3633
"===",3877,"Reason",6,"",3634
"===",3877,"For WGM Review by",1,"14710",3911
"===",3879,"Status",7,"13093",2415
"===",3879,"Ballot Resolution",1,"100",3969
"===",3879,"Pre-applied?",3,"100",3910
"===",3879,"Backward Compatible?",1,"100",3847
"===",3879,"url",4,"",3842
"===",3879,"Category",1,"13099",3626
"===",3879,"Reviewing Work Group(s)",5,"13117",3628
"===",3879,"Resource(s)",5,"14066",3807
"===",3879,"HTML Page",5,"100",3808
"===",3879,"Section number",4,"",3631
"===",3879,"Target release",8,"1071",3632
"===",3879,"Agreed change",6,"",3633
"===",3879,"Reason",6,"",3634
"===",3879,"For WGM Review by",1,"14711",3911
"===",3880,"Status",7,"13093",2415
"===",3880,"Ballot Resolution",1,"15334",3969
"===",3880,"Pre-applied?",3,"14633",3910
"===",3880,"Backward Compatible?",1,"100",3847
"===",3880,"url",4,"&amp;lt;a href=",3842
"===",3880,"Category",1,"14635",3626
"===",3880,"Reviewing Work Group(s)",5,"13108",3628
"===",3880,"Resource(s)",5,"100",3807
"===",3880,"HTML Page",5,"14101",3808
"===",3880,"Section number",4,"1.12.6.0.1",3631
"===",3880,"Target release",8,"100",3632
"===",3880,"Agreed change",6,"&lt;p&gt;
change already done&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3880,"Reason",6,"",3634
"===",3880,"For WGM Review by",1,"100",3911
"===",3881,"Status",7,"13093",2415
"===",3881,"Ballot Resolution",1,"100",3969
"===",3881,"Pre-applied?",3,"100",3910
"===",3881,"Backward Compatible?",1,"100",3847
"===",3881,"url",4,"&amp;lt;a href=",3842
"===",3881,"Category",1,"13098",3626
"===",3881,"Reviewing Work Group(s)",5,"14029",3628
"===",3881,"Resource(s)",5,"100",3807
"===",3881,"HTML Page",5,"14118",3808
"===",3881,"Section number",4,"6.8.8.2",3631
"===",3881,"Target release",8,"100",3632
"===",3881,"Agreed change",6,"&lt;p&gt;
Will implement the change as suggested.&amp;nbsp;&lt;/p&gt;

&lt;p&gt;
Vote: 3/17/2015 SDWG&lt;/p&gt;

&lt;p&gt;
Motion by Austin, 2nd by Grahame&lt;/p&gt;

&lt;p&gt;
Abstain: 0, Against: 0, For 10&lt;/p&gt;
",3633
"===",3881,"Reason",6,"",3634
"===",3881,"For WGM Review by",1,"100",3911
"===",3882,"Status",7,"13093",2415
"===",3882,"Ballot Resolution",1,"15334",3969
"===",3882,"Pre-applied?",3,"100",3910
"===",3882,"Backward Compatible?",1,"14308",3847
"===",3882,"url",4,"",3842
"===",3882,"Category",1,"14635",3626
"===",3882,"Reviewing Work Group(s)",5,"13114",3628
"===",3882,"Resource(s)",5,"14068",3807
"===",3882,"HTML Page",5,"100",3808
"===",3882,"Section number",4,"",3631
"===",3882,"Target release",8,"100",3632
"===",3882,"Agreed change",6,"&lt;p&gt;
Block vote for &amp;nbsp;OO 2/13/2015 Call:&amp;nbsp;&lt;/p&gt;

&lt;p&gt;
proposal to allow use of both &amp;lt;, &amp;lt;= and &amp;gt;,&amp;gt;=&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;for&amp;nbsp;&lt;strong&gt;Observation.referenceRange.low&amp;nbsp;&lt;/strong&gt;&lt;strong&gt;and&amp;nbsp;Observation.referenceRange.high:&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;
1)is to Remove comment:&amp;#39;Do not use the comparator for &amp;lt; or &amp;gt;&amp;quot;&lt;/p&gt;

&lt;p&gt;
2) And change&amp;nbsp;the invarient &amp;quot;&lt;strong&gt;obs-3&amp;quot;&amp;nbsp;&lt;/strong&gt;&amp;nbsp;to remove the comparator restrictions:&lt;/p&gt;

&lt;p&gt;
3) N&lt;strong&gt;eed explain what that means when no comparator is used default is&amp;nbsp;&amp;nbsp;&amp;gt;&amp;nbsp; for .low and is&amp;nbsp;&amp;lt;&amp;nbsp;for .high&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;
&lt;strong&gt;See below for a JSON example using comparators in reference range.&lt;/strong&gt;&lt;/p&gt;

&lt;p&gt;
Eric Haas, Austin Kreisler~~against: 0, abstain:6, in favor: 14&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",3882,"Reason",6,"&lt;p&gt;
Upon discussion in OO it was determined that in the Lab space there is a need for &amp;lt;&amp;gt; AND &amp;lt;=, &amp;gt;=. to express reference ranges &amp;nbsp;- &amp;nbsp;If we need use cases I can solicit some from them.&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3634
"===",3882,"For WGM Review by",1,"14708",3911
"===",3883,"Status",7,"13093",2415
"===",3883,"Ballot Resolution",1,"100",3969
"===",3883,"Pre-applied?",3,"100",3910
"===",3883,"Backward Compatible?",1,"100",3847
"===",3883,"url",4,"&lt;a href=",3842
"===",3883,"Category",1,"13098",3626
"===",3883,"Reviewing Work Group(s)",5,"14030",3628
"===",3883,"Resource(s)",5,"100",3807
"===",3883,"HTML Page",5,"14693",3808
"===",3883,"Section number",4,"2.2.0",3631
"===",3883,"Target release",8,"100",3632
"===",3883,"Agreed change",6,"",3633
"===",3883,"Reason",6,"",3634
"===",3883,"For WGM Review by",1,"100",3911
"===",3884,"Status",7,"13093",2415
"===",3884,"Ballot Resolution",1,"100",3969
"===",3884,"Pre-applied?",3,"100",3910
"===",3884,"Backward Compatible?",1,"100",3847
"===",3884,"url",4,"",3842
"===",3884,"Category",1,"13098",3626
"===",3884,"Reviewing Work Group(s)",5,"13108",3628
"===",3884,"Resource(s)",5,"14043",3807
"===",3884,"Resource(s)",5,"14668",3807
"===",3884,"Resource(s)",5,"14312",3807
"===",3884,"Resource(s)",5,"14650",3807
"===",3884,"Resource(s)",5,"14041",3807
"===",3884,"Resource(s)",5,"14077",3807
"===",3884,"Resource(s)",5,"14671",3807
"===",3884,"Resource(s)",5,"14089",3807
"===",3884,"HTML Page",5,"100",3808
"===",3884,"Section number",4,"",3631
"===",3884,"Target release",8,"100",3632
"===",3884,"Agreed change",6,"",3633
"===",3884,"Reason",6,"",3634
"===",3884,"For WGM Review by",1,"100",3911
"===",3885,"Status",7,"13093",2415
"===",3885,"Ballot Resolution",1,"15334",3969
"===",3885,"Pre-applied?",3,"100",3910
"===",3885,"Backward Compatible?",1,"100",3847
"===",3885,"url",4,"",3842
"===",3885,"Category",1,"13099",3626
"===",3885,"Reviewing Work Group(s)",5,"13120",3628
"===",3885,"Reviewing Work Group(s)",5,"13108",3628
"===",3885,"Resource(s)",5,"14078",3807
"===",3885,"HTML Page",5,"100",3808
"===",3885,"Section number",4,"",3631
"===",3885,"Target release",8,"100",3632
"===",3885,"Agreed change",6,"",3633
"===",3885,"Reason",6,"&lt;p&gt;
Mike moves we accept the CP recommendation, Suzanne seconds, 7/0/0&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3634
"===",3885,"For WGM Review by",1,"14945",3911
"===",3886,"Status",7,"13093",2415
"===",3886,"Ballot Resolution",1,"100",3969
"===",3886,"Pre-applied?",3,"100",3910
"===",3886,"Backward Compatible?",1,"100",3847
"===",3886,"url",4,"",3842
"===",3886,"Category",1,"13098",3626
"===",3886,"Reviewing Work Group(s)",5,"13108",3628
"===",3886,"Resource(s)",5,"14077",3807
"===",3886,"HTML Page",5,"100",3808
"===",3886,"Section number",4,"",3631
"===",3886,"Target release",8,"100",3632
"===",3886,"Agreed change",6,"",3633
"===",3886,"Reason",6,"",3634
"===",3886,"For WGM Review by",1,"100",3911
"===",3887,"Status",7,"13093",2415
"===",3887,"Ballot Resolution",1,"100",3969
"===",3887,"Pre-applied?",3,"100",3910
"===",3887,"Backward Compatible?",1,"100",3847
"===",3887,"url",4,"",3842
"===",3887,"Category",1,"13098",3626
"===",3887,"Reviewing Work Group(s)",5,"13108",3628
"===",3887,"Resource(s)",5,"14043",3807
"===",3887,"HTML Page",5,"100",3808
"===",3887,"Section number",4,"",3631
"===",3887,"Target release",8,"100",3632
"===",3887,"Agreed change",6,"",3633
"===",3887,"Reason",6,"",3634
"===",3887,"For WGM Review by",1,"100",3911
"===",3888,"Status",7,"13093",2415
"===",3888,"Ballot Resolution",1,"100",3969
"===",3888,"Pre-applied?",3,"100",3910
"===",3888,"Backward Compatible?",1,"100",3847
"===",3888,"url",4,"http://hl7-fhir.github.io/search-parameters.json",3842
"===",3888,"Category",1,"13098",3626
"===",3888,"Reviewing Work Group(s)",5,"14030",3628
"===",3888,"Resource(s)",5,"100",3807
"===",3888,"HTML Page",5,"14693",3808
"===",3888,"Section number",4,"",3631
"===",3888,"Target release",8,"100",3632
"===",3888,"Agreed change",6,"",3633
"===",3888,"Reason",6,"",3634
"===",3888,"For WGM Review by",1,"100",3911
"===",3889,"Status",7,"13093",2415
"===",3889,"Ballot Resolution",1,"15334",3969
"===",3889,"Pre-applied?",3,"14633",3910
"===",3889,"Backward Compatible?",1,"100",3847
"===",3889,"url",4,"",3842
"===",3889,"Category",1,"13098",3626
"===",3889,"Reviewing Work Group(s)",5,"13108",3628
"===",3889,"Resource(s)",5,"14650",3807
"===",3889,"HTML Page",5,"100",3808
"===",3889,"Section number",4,"",3631
"===",3889,"Target release",8,"100",3632
"===",3889,"Agreed change",6,"&lt;p&gt;
Recommendation: Accept refactoring&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3889,"Reason",6,"",3634
"===",3889,"For WGM Review by",1,"100",3911
"===",3890,"Status",7,"13093",2415
"===",3890,"Ballot Resolution",1,"15334",3969
"===",3890,"Pre-applied?",3,"14633",3910
"===",3890,"Backward Compatible?",1,"100",3847
"===",3890,"url",4,"",3842
"===",3890,"Category",1,"14635",3626
"===",3890,"Reviewing Work Group(s)",5,"13108",3628
"===",3890,"Resource(s)",5,"14650",3807
"===",3890,"HTML Page",5,"100",3808
"===",3890,"Section number",4,"",3631
"===",3890,"Target release",8,"100",3632
"===",3890,"Agreed change",6,"&lt;p&gt;
change to Resource. svn revision 4598&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3890,"Reason",6,"",3634
"===",3890,"For WGM Review by",1,"100",3911
"===",3891,"Status",7,"13096",2415
"===",3891,"Ballot Resolution",1,"100",3969
"===",3891,"Pre-applied?",3,"100",3910
"===",3891,"Backward Compatible?",1,"100",3847
"===",3891,"url",4,"",3842
"===",3891,"Category",1,"13099",3626
"===",3891,"Reviewing Work Group(s)",5,"13109",3628
"===",3891,"Resource(s)",5,"14667",3807
"===",3891,"HTML Page",5,"100",3808
"===",3891,"Section number",4,"",3631
"===",3891,"Target release",8,"100",3632
"===",3891,"Agreed change",6,"&lt;p&gt;
From the description this appears to be to support&amp;nbsp;a chain of referals rather than multiple independant referals. Is this the case? If so then perhaps rather than altering the cardinality of the referals we should request that PA alter the ReferalRequest resource to add a prior referal element (0..1 Reference(ReferalRequest)) to support the chaining.&lt;/p&gt;
",3633
"===",3891,"Reason",6,"",3634
"===",3891,"For WGM Review by",1,"14703",3911
"===",3892,"Status",7,"13093",2415
"===",3892,"Ballot Resolution",1,"100",3969
"===",3892,"Pre-applied?",3,"100",3910
"===",3892,"Backward Compatible?",1,"100",3847
"===",3892,"url",4,"&lt;a href=",3842
"===",3892,"Category",1,"13097",3626
"===",3892,"Reviewing Work Group(s)",5,"13117",3628
"===",3892,"Resource(s)",5,"14066",3807
"===",3892,"Resource(s)",5,"14065",3807
"===",3892,"Resource(s)",5,"14063",3807
"===",3892,"Resource(s)",5,"14064",3807
"===",3892,"HTML Page",5,"14091",3808
"===",3892,"Section number",4,"",3631
"===",3892,"Target release",8,"100",3632
"===",3892,"Agreed change",6,"",3633
"===",3892,"Reason",6,"",3634
"===",3892,"For WGM Review by",1,"100",3911
"===",3893,"Status",7,"15542",2415
"===",3893,"Ballot Resolution",1,"100",3969
"===",3893,"Pre-applied?",3,"100",3910
"===",3893,"Backward Compatible?",1,"100",3847
"===",3893,"url",4,"",3842
"===",3893,"Category",1,"13099",3626
"===",3893,"Reviewing Work Group(s)",5,"13115",3628
"===",3893,"Resource(s)",5,"14082",3807
"===",3893,"HTML Page",5,"100",3808
"===",3893,"Section number",4,"",3631
"===",3893,"Target release",8,"100",3632
"===",3893,"Agreed change",6,"",3633
"===",3893,"Reason",6,"",3634
"===",3893,"For WGM Review by",1,"100",3911
"===",3894,"Status",7,"13093",2415
"===",3894,"Ballot Resolution",1,"100",3969
"===",3894,"Pre-applied?",3,"100",3910
"===",3894,"Backward Compatible?",1,"100",3847
"===",3894,"url",4,"&lt;a href=",3842
"===",3894,"Category",1,"13098",3626
"===",3894,"Reviewing Work Group(s)",5,"13115",3628
"===",3894,"Resource(s)",5,"14052",3807
"===",3894,"HTML Page",5,"100",3808
"===",3894,"Section number",4,"",3631
"===",3894,"Target release",8,"100",3632
"===",3894,"Agreed change",6,"",3633
"===",3894,"Reason",6,"",3634
"===",3894,"For WGM Review by",1,"14709",3911
"===",3895,"Status",7,"13093",2415
"===",3895,"Ballot Resolution",1,"15335",3969
"===",3895,"Pre-applied?",3,"100",3910
"===",3895,"Backward Compatible?",1,"100",3847
"===",3895,"url",4,"",3842
"===",3895,"Category",1,"13097",3626
"===",3895,"Reviewing Work Group(s)",5,"13108",3628
"===",3895,"Resource(s)",5,"100",3807
"===",3895,"HTML Page",5,"14105",3808
"===",3895,"Section number",4,"2.1.0",3631
"===",3895,"Target release",8,"100",3632
"===",3895,"Agreed change",6,"",3633
"===",3895,"Reason",6,"",3634
"===",3895,"For WGM Review by",1,"100",3911
"===",3897,"Status",7,"13093",2415
"===",3897,"Ballot Resolution",1,"100",3969
"===",3897,"Pre-applied?",3,"100",3910
"===",3897,"Backward Compatible?",1,"100",3847
"===",3897,"url",4,"",3842
"===",3897,"Category",1,"13098",3626
"===",3897,"Reviewing Work Group(s)",5,"14030",3628
"===",3897,"Resource(s)",5,"100",3807
"===",3897,"HTML Page",5,"14098",3808
"===",3897,"Section number",4,"",3631
"===",3897,"Target release",8,"100",3632
"===",3897,"Agreed change",6,"",3633
"===",3897,"Reason",6,"",3634
"===",3897,"For WGM Review by",1,"100",3911
"===",3898,"Status",7,"14137",2415
"===",3898,"Ballot Resolution",1,"100",3969
"===",3898,"Pre-applied?",3,"100",3910
"===",3898,"Backward Compatible?",1,"100",3847
"===",3898,"url",4,"&amp;lt;a href=",3842
"===",3898,"Category",1,"13098",3626
"===",3898,"Reviewing Work Group(s)",5,"13108",3628
"===",3898,"Resource(s)",5,"14040",3807
"===",3898,"HTML Page",5,"100",3808
"===",3898,"Section number",4,"6.8.3",3631
"===",3898,"Target release",8,"100",3632
"===",3898,"Agreed change",6,"",3633
"===",3898,"Reason",6,"",3634
"===",3898,"For WGM Review by",1,"100",3911
"===",3899,"Status",7,"13610",2415
"===",3899,"Ballot Resolution",1,"100",3969
"===",3899,"Pre-applied?",3,"100",3910
"===",3899,"Backward Compatible?",1,"100",3847
"===",3899,"url",4,"&amp;amp;lt;a href=",3842
"===",3899,"Category",1,"13097",3626
"===",3899,"Reviewing Work Group(s)",5,"14029",3628
"===",3899,"Resource(s)",5,"100",3807
"===",3899,"HTML Page",5,"14694",3808
"===",3899,"Section number",4,"",3631
"===",3899,"Target release",8,"100",3632
"===",3899,"Agreed change",6,"",3633
"===",3899,"Reason",6,"",3634
"===",3899,"For WGM Review by",1,"100",3911
"===",3900,"Status",7,"13093",2415
"===",3900,"Ballot Resolution",1,"100",3969
"===",3900,"Pre-applied?",3,"100",3910
"===",3900,"Backward Compatible?",1,"100",3847
"===",3900,"url",4,"&amp;amp;lt;a href=",3842
"===",3900,"Category",1,"13098",3626
"===",3900,"Reviewing Work Group(s)",5,"13108",3628
"===",3900,"Resource(s)",5,"100",3807
"===",3900,"HTML Page",5,"14683",3808
"===",3900,"Section number",4,"",3631
"===",3900,"Target release",8,"100",3632
"===",3900,"Agreed change",6,"",3633
"===",3900,"Reason",6,"",3634
"===",3900,"For WGM Review by",1,"100",3911
"===",3901,"Status",7,"13093",2415
"===",3901,"Ballot Resolution",1,"15334",3969
"===",3901,"Pre-applied?",3,"14633",3910
"===",3901,"Backward Compatible?",1,"100",3847
"===",3901,"url",4,"&lt;a href=",3842
"===",3901,"Category",1,"13097",3626
"===",3901,"Reviewing Work Group(s)",5,"13108",3628
"===",3901,"Resource(s)",5,"100",3807
"===",3901,"HTML Page",5,"14119",3808
"===",3901,"Section number",4,"2.1.1.1.4",3631
"===",3901,"Target release",8,"100",3632
"===",3901,"Agreed change",6,"&lt;p&gt;
the &amp;quot;;in&amp;quot;&amp;nbsp;should be &amp;quot;:not&lt;/p&gt;

&lt;p&gt;
already fixed&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3901,"Reason",6,"",3634
"===",3901,"For WGM Review by",1,"100",3911
"===",3902,"Status",7,"13093",2415
"===",3902,"Ballot Resolution",1,"100",3969
"===",3902,"Pre-applied?",3,"100",3910
"===",3902,"Backward Compatible?",1,"100",3847
"===",3902,"url",4,"&amp;amp;lt;a href=",3842
"===",3902,"Category",1,"14635",3626
"===",3902,"Reviewing Work Group(s)",5,"13108",3628
"===",3902,"Resource(s)",5,"100",3807
"===",3902,"HTML Page",5,"14683",3808
"===",3902,"Section number",4,"",3631
"===",3902,"Target release",8,"100",3632
"===",3902,"Agreed change",6,"",3633
"===",3902,"Reason",6,"",3634
"===",3902,"For WGM Review by",1,"100",3911
"===",3903,"Status",7,"13093",2415
"===",3903,"Ballot Resolution",1,"15334",3969
"===",3903,"Pre-applied?",3,"14633",3910
"===",3903,"Backward Compatible?",1,"100",3847
"===",3903,"url",4,"&amp;lt;a href=",3842
"===",3903,"Category",1,"13098",3626
"===",3903,"Reviewing Work Group(s)",5,"13108",3628
"===",3903,"Resource(s)",5,"14043",3807
"===",3903,"HTML Page",5,"100",3808
"===",3903,"Section number",4,"6.12.3",3631
"===",3903,"Target release",8,"100",3632
"===",3903,"Agreed change",6,"&lt;p&gt;
can be additional, but can also be not additional. so fix the wording&lt;/p&gt;

&lt;p&gt;
fixed svn 4061&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3903,"Reason",6,"",3634
"===",3903,"For WGM Review by",1,"100",3911
"===",3905,"Status",7,"13093",2415
"===",3905,"Ballot Resolution",1,"100",3969
"===",3905,"Pre-applied?",3,"100",3910
"===",3905,"Backward Compatible?",1,"100",3847
"===",3905,"url",4,"&lt;a href=",3842
"===",3905,"Category",1,"13097",3626
"===",3905,"Reviewing Work Group(s)",5,"13108",3628
"===",3905,"Resource(s)",5,"14638",3807
"===",3905,"Resource(s)",5,"100",3807
"===",3905,"HTML Page",5,"14109",3808
"===",3905,"HTML Page",5,"14133",3808
"===",3905,"HTML Page",5,"14108",3808
"===",3905,"Section number",4,"",3631
"===",3905,"Target release",8,"100",3632
"===",3905,"Agreed change",6,"",3633
"===",3905,"Reason",6,"",3634
"===",3905,"For WGM Review by",1,"100",3911
"===",3906,"Status",7,"13091",2415
"===",3906,"Ballot Resolution",1,"15334",3969
"===",3906,"Pre-applied?",3,"100",3910
"===",3906,"Backward Compatible?",1,"100",3847
"===",3906,"url",4,"&lt;a href=",3842
"===",3906,"Category",1,"13097",3626
"===",3906,"Reviewing Work Group(s)",5,"13108",3628
"===",3906,"Resource(s)",5,"100",3807
"===",3906,"HTML Page",5,"14694",3808
"===",3906,"Section number",4,"",3631
"===",3906,"Target release",8,"100",3632
"===",3906,"Agreed change",6,"&lt;p&gt;
the conformance statement is for a system, not the spec, so I think they need to be broken in the spec. But they&amp;#39;re just wrong at the moment, and they should at least be correct.&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3906,"Reason",6,"",3634
"===",3906,"For WGM Review by",1,"100",3911
"===",3907,"Status",7,"13093",2415
"===",3907,"Ballot Resolution",1,"15340",3969
"===",3907,"Pre-applied?",3,"100",3910
"===",3907,"Backward Compatible?",1,"100",3847
"===",3907,"url",4,"&lt;a href=",3842
"===",3907,"Category",1,"13097",3626
"===",3907,"Reviewing Work Group(s)",5,"13108",3628
"===",3907,"Resource(s)",5,"100",3807
"===",3907,"HTML Page",5,"14131",3808
"===",3907,"Section number",4,"1.6",3631
